Resolution,Subsamples,Blobiness,M0,M1,M2
900,25,2,0.5431481481481482,1641.75753878163,7
900,25,2,0.4979938271604938,2063.2976900455574,6
900,25,2,0.6398456790123457,1959.859089865545,15
900,25,2,0.6171913580246914,2047.3210306426704,11
900,25,2,0.4914814814814814,1899.214428924872,5
900,25,2,0.498179012345679,2000.854039231661,8
900,25,2,0.4952469135802469,1727.9474016201134,6
900,25,2,0.4752777777777778,1996.6397897755385,5
900,25,2,0.5745061728395062,2001.1545084013,6
900,25,2,0.5313271604938271,1787.75144212722,7
900,25,2,0.5677469135802469,1887.5037508062176,11
900,25,2,0.6250617283950617,1939.704760932994,9
900,36,2,0.5824,1521.6143571373725,6
900,36,2,0.6426222222222222,1455.7209588551707,11
900,36,2,0.4704,1283.2112908632926,3
900,36,2,0.6753333333333333,1388.271211386865,9
900,36,2,0.5923111111111111,1441.6204537917824,8
900,36,2,0.6066666666666667,1336.9747468305832,9
900,36,2,0.5775555555555556,1309.5605332682103,6
900,36,2,0.5266222222222222,1490.4610742253485,9
900,36,2,0.6257333333333334,1235.6965722375312,9
900,36,2,0.4549333333333333,1320.9158723275375,4
900,36,2,0.5904888888888888,1406.0580079512686,4
900,36,2,0.5260888888888889,1450.1940469205897,7
900,36,2,0.5668888888888889,1741.6631303726515,9
900,36,2,0.5319111111111111,1541.135172417544,4
900,36,2,0.5240888888888889,1392.265114732455,3
900,36,2,0.5248444444444444,1298.9219689819474,8
900,36,2,0.5289333333333334,1369.3067452927978,5
900,36,2,0.5788,1438.9696961967,10
900,36,2,0.604,1557.8275605729689,9
900,36,2,0.5529777777777778,1444.8925317304245,7
900,36,2,0.5292444444444444,1474.934162290767,9
900,36,2,0.5446222222222222,1311.294551983978,7
900,36,2,0.3485777777777777,1377.2356774809325,2
900,36,2,0.3877777777777778,1259.0285706997456,1
900,36,2,0.5967555555555556,1452.0641046056785,10
900,36,2,0.6583555555555556,1471.96359954229,10
900,36,2,0.5854666666666667,1310.993036793813,8
900,36,2,0.4591111111111111,1413.6976182580577,4
900,36,2,0.5037777777777778,1408.1412690719535,5
900,36,2,0.5831555555555555,1325.5016587651644,8
900,36,2,0.4930222222222222,1331.010280736516,5
900,36,2,0.5118666666666667,1382.8214639185592,5
900,36,2,0.5282666666666667,1434.903679018718,5
900,36,2,0.5874222222222222,1461.874241767195,9
900,36,2,0.5959555555555556,1289.0813485483816,11
900,36,2,0.6464888888888889,1347.010280736516,8
900,81,2,0.5288,703.889393668845,3
900,81,2,0.6528,710.2152954766494,4
900,81,2,0.6325,707.9015869776647,5
900,81,2,0.4571,611.6822868876584,5
900,81,2,0.6459,616.4102089490162,2
900,81,2,0.7347,740.008188695463,7
900,81,2,0.636,731.0792565073284,6
900,81,2,0.5215,696.173664916307,6
900,81,2,0.6116,712.6883835420683,6
900,81,2,0.5265,697.3807716974935,4
900,81,2,0.5632,737.6650429449553,4
900,81,2,0.6712,778.1208870676711,7
900,81,2,0.4258,669.5462479183374,2
900,81,2,0.5136,621.5817818242701,5
900,81,2,0.5595,690.0670631985087,4
900,81,2,0.6257,658.3685783886737,3
900,81,2,0.7133,543.0965004500315,8
900,81,2,0.518,661.6234123846127,4
900,81,2,0.6938,664.469083452062,5
900,81,2,0.4958,702.7949852598665,2
900,81,2,0.4761,709.3279938488575,1
900,81,2,0.7027,644.58178182427,5
900,81,2,0.5632,617.8954903232549,4
900,81,2,0.4069,604.2741699796952,4
900,81,2,0.5753,650.4163056034262,4
900,81,2,0.5156,692.7777413171634,3
900,81,2,0.493,685.0315292925759,2
900,81,2,0.5403,884.4467888754755,4
900,81,2,0.6705,798.4163056034262,7
900,81,2,0.5228,735.3513344459706,3
900,81,2,0.5273,760.2630226914019,2
900,81,2,0.5004,637.469083452062,3
900,81,2,0.4856,580.8538597629123,3
900,81,2,0.3264,631.4518395093589,0
900,81,2,0.5483,665.1381310103742,5
900,81,2,0.5814,741.4934700697015,6
900,81,2,0.5206,773.8721497261419,6
900,81,2,0.5288,796.6711395993652,4
900,81,2,0.5383,812.2508293825823,4
900,81,2,0.5622,758.0142853498729,6
900,81,2,0.5874,831.0376259469858,4
900,81,2,0.589,682.7533546995239,4
900,81,2,0.6854,653.3868683519033,8
900,81,2,0.5411,656.866053071732,5
900,81,2,0.4682,690.0853531617383,1
900,81,2,0.5351,787.3635277547903,6
900,81,2,0.5734,624.0254326381661,5
900,81,2,0.6457,745.1147904132612,6
900,81,2,0.4423,659.2802666341051,3
900,81,2,0.4917,733.9726547895302,3
900,81,2,0.5904,641.3513344459706,7
900,81,2,0.2189,566.58787847868,0
900,81,2,0.3452,618.7949852598666,2
900,81,2,0.4343,570.3158005400379,3
900,81,2,0.5336,760.6295090390227,4
900,81,2,0.7912,708.5168106668145,10
900,81,2,0.55,801.422402257836,2
900,81,2,0.6211,611.8954903232549,5
900,81,2,0.5211,545.730014102411,2
900,81,2,0.5279,704.6356056934326,6
900,81,2,0.5968,691.6650429449554,5
900,81,2,0.3821,727.3746750430836,1
900,81,2,0.5772,729.4284989122459,4
900,81,2,0.5483,701.2508293825822,5
900,81,2,0.3913,698.8010819142763,3
900,81,2,0.6983,698.3391411371508,6
900,81,2,0.4061,604.2031021678297,1
900,81,2,0.3869,576.5462479183374,1
900,81,2,0.4968,738.286363288515,5
900,81,2,0.4199,657.9015869776647,2
900,81,2,0.6371,835.5939751330899,3
900,81,2,0.6896,735.2031021678298,4
900,81,2,0.4831,690.7533546995239,3
900,81,2,0.513,663.6822868876585,4
900,81,2,0.5762,737.7594513539337,5
900,81,2,0.599,693.2386360737626,5
900,81,2,0.6967,636.3624817342638,8
900,81,2,0.605,736.5229073212244,6
900,81,2,0.6829,654.469083452062,9
900,81,2,0.6515,746.6234123846127,6
900,81,2,0.604,599.747258045114,3
900,100,2,0.5248148148148148,595.3624817342638,4
900,100,2,0.6735802469135802,628.3391411371508,4
900,100,2,0.5866666666666667,644.5340546095176,4
900,100,2,0.4239506172839506,537.8477631085024,1
900,100,2,0.595679012345679,507.49852070358486,2
900,100,2,0.7287654320987654,565.9838020778234,4
900,100,2,0.7292592592592593,617.611219075793,6
900,100,2,0.6281481481481481,598.9898987322333,6
900,100,2,0.5319753086419753,618.475180106472,4
900,100,2,0.6191358024691358,563.3269478283311,5
900,100,2,0.5790123456790124,534.1909088590099,4
900,100,2,0.4920987654320987,575.6467529817256,3
900,100,2,0.778641975308642,732.1025971044414,6
900,100,2,0.4482716049382716,590.0020920410531,3
900,100,2,0.55,549.8772003600252,6
900,100,2,0.6220987654320987,526.5046173579948,3
900,100,2,0.4817283950617284,571.1736649163068,4
900,100,2,0.684320987654321,506.1848122046001,4
900,100,2,0.6474074074074074,511.4629867976521,4
900,100,2,0.5348148148148149,589.8244225113893,4
900,100,2,0.67,566.0904037956217,5
900,100,2,0.411358024691358,596.2680733252853,1
900,100,2,0.3666666666666666,612.7117241391813,0
900,100,2,0.6175308641975309,603.422402257836,4
900,100,2,0.5451851851851852,582.883297014435,4
900,100,2,0.3150617283950617,469.48127676088177,1
900,100,2,0.5198765432098765,446.04877323527904,3
900,100,2,0.7058024691358025,541.2914139223983,6
900,100,2,0.421358024691358,535.1320343559643,2
900,100,2,0.5402469135802469,545.1614716074872,3
900,100,2,0.585925925925926,644.8954903232548,5
900,100,2,0.7828395061728395,686.9249275747777,8
900,100,2,0.624320987654321,558.3208511739213,5
900,100,2,0.6262962962962964,576.7533546995239,3
900,100,2,0.6658024691358024,412.69343417595167,2
900,100,2,0.4608641975308642,516.0548698896889,3
900,100,2,0.3214814814814815,451.88329701443513,1
900,100,2,0.4953086419753086,608.7655480083437,0
900,100,2,0.5545679012345679,544.912734265958,4
900,100,2,0.522962962962963,703.6528496361356,4
900,100,2,0.4503703703703703,677.9371208835975,4
900,100,2,0.4772839506172839,686.4812767608818,3
900,100,2,0.5125925925925926,686.7178207935912,1
900,100,2,0.6204938271604938,655.0376259469858,5
900,100,2,0.4134567901234567,498.5634918610404,1
900,100,2,0.5658024691358025,597.5817818242701,4
900,100,2,0.6948148148148148,602.8538597629123,6
900,100,2,0.5545679012345679,463.80003589374985,3
900,100,2,0.6129629629629629,683.6822868876584,4
900,100,2,0.6133333333333333,623.8244225113893,5
900,100,2,0.532962962962963,593.5462479183374,3
900,100,2,0.5192592592592593,631.1320343559643,4
900,100,2,0.6090123456790123,508.770598642227,3
900,100,2,0.5620987654320988,681.1503243191939,5
900,100,2,0.5840740740740741,606.8538597629123,6
900,100,2,0.4314814814814814,518.2264427649427,2
900,100,2,0.538395061728395,429.76450198781714,2
900,100,2,0.3848148148148148,539.4041122946064,2
900,100,2,0.3746913580246913,546.8599564173221,2
900,100,2,0.3909876543209876,538.0670631985087,1
900,100,2,0.5561728395061728,678.2152954766494,6
900,100,2,0.7253086419753086,373.0365799264593,6
900,100,2,0.655679012345679,575.2741699796952,7
900,100,2,0.4966666666666666,558.9898987322333,1
900,100,2,0.411358024691358,567.611219075793,1
900,100,2,0.5433333333333333,459.2031021678298,6
900,100,2,0.4937037037037037,566.4396462005392,5
900,100,2,0.3335802469135802,531.5168106668145,2
900,100,2,0.4069135802469136,449.2619766708754,3
900,100,2,0.3985185185185185,557.611219075793,2
900,100,2,0.5393827160493827,608.776695296637,4
900,100,2,0.7385185185185185,639.5168106668145,8
900,100,2,0.6461728395061729,686.7533546995239,7
900,100,2,0.6702469135802469,586.7472580451141,5
900,100,2,0.6087654320987654,549.0609665440988,4
900,100,2,0.4024691358024691,523.6467529817257,1
900,100,2,0.6112345679012345,636.1086937588512,6
900,100,2,0.5541975308641975,583.8538597629123,5
900,100,2,0.4938271604938271,476.46298679765215,3
900,100,2,0.6817283950617284,626.0904037956217,4
900,100,2,0.54,597.7533546995239,4
900,100,2,0.3160493827160494,574.747258045114,1
900,100,2,0.5912345679012345,572.0193359837563,3
900,100,2,0.5392592592592592,578.0548698896889,2
900,100,2,0.4134567901234567,544.2203461105329,2
900,100,2,0.3824691358024691,524.5340546095176,2
900,100,2,0.3728395061728395,483.2619766708754,0
900,100,2,0.5204938271604939,561.2741699796952,2
900,100,2,0.6965432098765432,625.0254326381661,6
900,100,2,0.5923456790123457,633.1970055134199,3
900,100,2,0.4574074074074074,610.5340546095176,3
900,100,2,0.5876543209876544,539.5990257669731,4
900,100,2,0.5877777777777777,525.6406563273158,3
900,100,2,0.5797530864197531,652.1259377015544,3
900,100,2,0.5871604938271605,611.8832970144351,3
900,100,2,0.7422222222222222,533.8355697996826,6
900,100,2,0.611358024691358,513.7827919510468,7
900,100,2,0.7662962962962963,588.1492782986674,7
900,100,2,0.6069135802469136,605.1553749530773,4
900,100,2,0.6044444444444445,531.8061325481598,2
1000,4,2,0.544888,11894.123189369444,25
1000,4,2,0.539148,12496.185201934068,30
1000,4,2,0.538696,12435.517200396282,23
1000,4,2,0.552164,12074.203491897297,29
1000,16,2,0.523504,3362.3079707820734,5
1000,16,2,0.608656,3104.022653514085,17
1000,16,2,0.547744,3376.485640311737,12
1000,16,2,0.547376,3258.419623133755,11
1000,16,2,0.508384,3448.8409793710643,6
1000,16,2,0.539008,3220.767819518146,8
1000,16,2,0.570672,3473.1252506185265,15
1000,16,2,0.4908,3317.006455591909,8
1000,16,2,0.571504,3518.225755681915,12
1000,16,2,0.492576,3156.3201640908933,4
1000,16,2,0.505824,3394.92424049175,8
1000,16,2,0.563216,3399.261289587848,11
1000,16,2,0.588928,3462.474493023444,18
1000,16,2,0.501776,3191.141448540703,7
1000,16,2,0.565088,3079.485640311737,11
1000,16,2,0.574528,3099.141448540703,14
1000,25,2,0.558875,2230.0611460128484,6
1000,25,2,0.55775,2326.94235098623,8
1000,25,2,0.535475,2183.9829355260463,6
1000,25,2,0.591075,2187.847942577252,10
1000,25,2,0.605025,2225.084486609961,13
1000,25,2,0.522,2348.913959755234,6
1000,25,2,0.5637,2160.965691583343,9
1000,25,2,0.564375,2174.356564548604,7
1000,25,2,0.5812,2257.747437513863,9
1000,25,2,0.473175,2174.8002153625,2
1000,25,2,0.5749,2119.1971849821693,11
1000,25,2,0.41275,1907.018469431979,2
1000,25,2,0.417475,2148.741340859454,2
1000,25,2,0.63315,2434.36980387795,13
1000,25,2,0.5055,2059.438779648762,7
1000,25,2,0.665325,2363.8306986345483,15
1000,25,2,0.4589,2263.4103884177657,5
1000,25,2,0.535675,2284.3870478206527,9
1000,25,2,0.5431,2287.682466356408,1
1000,25,2,0.5545,2253.6946596652274,13
1000,25,2,0.524925,2291.818505325729,7
1000,25,2,0.5879,2218.4103884177657,11
1000,25,2,0.464125,2121.504796826744,7
1000,25,2,0.5793,2139.8773798287743,10
1000,25,2,0.582925,2162.4987001723343,9
1000,64,2,0.487552,981.9737008100568,4
1000,64,2,0.702016,867.730014102411,5
1000,64,2,0.518848,1051.0031380615796,4
1000,64,2,0.576448,858.1736649163068,6
1000,64,2,0.563584,1014.9026329981914,6
1000,64,2,0.622336,1029.0031380615796,6
1000,64,2,0.473216,1020.4762261269984,4
1000,64,2,0.692288,1000.7483040656406,9
1000,64,2,0.514368,935.8610024378488,4
1000,64,2,0.39008,926.080302527855,2
1000,64,2,0.630912,971.7899346259832,8
1000,64,2,0.708416,887.8427124746191,8
1000,64,2,0.407872,877.2396820942889,1
1000,64,2,0.597184,883.7127701597079,9
1000,64,2,0.556864,1003.944263558534,4
1000,64,2,0.467136,748.9310242291876,1
1000,64,2,0.508928,1027.3584771209069,3
1000,64,2,0.417664,993.3168465605644,1
1000,64,2,0.62112,898.8843430349617,5
1000,64,2,0.580352,888.8366158202091,5
1000,64,2,0.524032,1048.0803025278549,5
1000,64,2,0.63616,892.1503243191939,6
1000,64,2,0.543232,1068.458982184295,4
1000,64,2,0.45856,896.4823227814082,4
1000,64,2,0.608512,1035.938166904124,8
1000,64,2,0.498432,892.6356056934325,3
1000,64,2,0.496768,886.0203820042826,3
1000,64,2,0.457792,967.263022691402,3
1000,64,2,0.49504,1049.831565186326,3
1000,64,2,0.627456,995.2996026178612,11
1000,64,2,0.525632,922.5828278447966,6
1000,64,2,0.435776,814.8904396893715,3
1000,64,2,0.574976,1037.38181771802,5
1000,64,2,0.479872,803.706673505298,2
1000,64,2,0.532288,740.6417023478424,3
1000,64,2,0.38688,865.7544007200505,-1
1000,64,2,0.451648,1025.1513703397204,3
1000,64,2,0.638144,1016.2935059634514,8
1000,64,2,0.699776,824.428498912246,5
1000,64,2,0.462464,867.7188668141177,5
1000,64,2,0.680128,1118.1452736853105,8
1000,64,2,0.55104,1085.1574669941303,6
1000,64,2,0.369984,995.659992311072,2
1000,64,2,0.681152,1075.914826307011,8
1000,64,2,0.350144,876.6538956566621,2
1000,64,2,0.58336,930.8549057834388,3
1000,64,2,0.55968,1051.305699272271,4
1000,64,2,0.530944,1019.216341497176,8
1000,64,2,0.597696,1018.216341497176,7
1000,64,2,0.585152,986.7249634685276,7
1000,64,2,0.58912,921.9554108468272,6
1000,64,2,0.34176,825.8010819142764,1
1000,64,2,0.583424,1027.287409309041,5
1000,64,2,0.59616,837.3279938488577,5
1000,64,2,0.648704,847.4406922210657,5
1000,64,2,0.54432,959.9493141924172,3
1000,64,2,0.558656,888.7483040656406,2
1000,64,2,0.614208,1049.4001076812497,9
1000,64,2,0.52256,990.6833329081852,3
1000,64,2,0.553664,988.38181771802,7
1000,64,2,0.461824,802.1330803764909,2
1000,64,2,0.618944,971.7665940288704,5
1000,64,2,0.547712,948.0853531617382,7
1000,64,2,0.557376,1035.5594872476836,4
1000,100,2,0.5485,591.3452377915607,2
1000,100,2,0.7152,548.770598642227,3
1000,100,2,0.4695,692.2325394193526,2
1000,100,2,0.6244,727.4873734152916,3
1000,100,2,0.4373,560.0426765808692,4
1000,100,2,0.5687,754.0670631985087,5
1000,100,2,0.6571,675.889393668845,4
1000,100,2,0.4973,687.8183258569794,5
1000,100,2,0.57,670.9604614807104,4
1000,100,2,0.7351,716.6822868876584,6
1000,100,2,0.4418,559.8832970144351,3
1000,100,2,0.53,783.8488091290288,5
1000,100,2,0.5447,595.5756851698602,5
1000,100,2,0.5924,693.333044482741,5
1000,100,2,0.6908,599.0426765808692,5
1000,100,2,0.4451,732.9604614807105,1
1000,100,2,0.6109,700.6295090390225,6
1000,100,2,0.599,545.2975105768082,4
1000,100,2,0.5412,712.5939751330899,7
1000,100,2,0.5738,551.9482681718907,3
1000,100,2,0.6458,682.2386360737624,6
1000,100,2,0.4718,673.4163056034262,1
1000,100,2,0.3797,648.7888886054567,2
1000,100,2,0.7713,654.4335495461293,6
1000,100,2,0.5592,549.2975105768082,4
1000,100,2,0.4944,604.2741699796953,3
1000,100,2,0.5737,636.8122292025696,2
1000,100,2,0.4871,512.6700935788388,1
1000,100,2,0.489,602.7888886054567,1
1000,100,2,0.3613,551.3980156401965,2
1000,100,2,0.4568,752.706673505298,1
1000,100,2,0.5136,681.445742854949,2
1000,100,2,0.558,666.309703885628,5
1000,100,2,0.5458,685.1198410471445,3
1000,100,2,0.7463,675.9898987322333,5
1000,100,2,0.4576,696.8954903232548,1
1000,100,2,0.6465,749.1086937588512,6
1000,100,2,0.6175,844.2213921310595,5
1000,100,2,0.5795,691.1025971044414,6
1000,100,2,0.4629,576.5756851698602,3
1000,100,2,0.5692,722.730014102411,5
1000,100,2,0.5125,612.7766952966368,2
1000,100,2,0.4132,582.3269478283311,1
1000,100,2,0.4863,552.2975105768081,4
1000,100,2,0.3981,668.1259377015544,2
1000,100,2,0.4513,764.6295090390227,3
1000,100,2,0.645,727.9371208835975,7
1000,100,2,0.5425,744.173664916307,3
1000,100,2,0.4069,552.8061325481598,3
1000,100,2,0.4653,612.0020920410532,3
1000,100,2,0.57,813.730014102411,4
1000,100,2,0.6479,602.2680733252853,5
1000,100,2,0.3383,464.8477631085024,2
1000,100,2,0.4132,499.6822868876585,1
1000,100,2,0.3872,539.1614716074871,1
1000,100,2,0.4333,633.0609665440988,3
1000,100,2,0.6288,669.7716446627536,5
1000,100,2,0.7163,666.6173157302028,5
1000,100,2,0.6402,608.9127342659579,4
1000,100,2,0.5096,587.2325394193526,6
1000,100,2,0.7215,687.4335495461293,6
1000,100,2,0.6018,651.1797615707168,5
1000,100,2,0.3248,553.469083452062,1
1000,100,2,0.5141,702.7655480083436,3
1000,100,2,0.6499,737.3218971944477,6
1000,100,2,0.426,676.7300141024109,3
1000,100,2,0.5441,595.889393668845,4
1000,100,2,0.5288,752.4284989122459,1
1000,100,2,0.567,736.0437226013956,5
1000,100,2,0.5948,799.0853531617383,7
1000,100,2,0.6646,727.6883835420683,7
1000,100,2,0.6734,725.1086937588514,6
1000,100,2,0.5308,692.4518395093589,4
1000,100,2,0.4659,600.6528496361356,4
1000,100,2,0.6644,656.4396462005392,4
1000,100,2,0.4024,598.2031021678298,3
1000,100,2,0.4922,629.1320343559643,0
1000,100,2,0.6073,625.2975105768082,3
1000,100,2,0.5847,638.2031021678298,4
1000,100,2,0.4715,541.8772003600253,3
1000,100,2,0.439,723.5229073212244,3
1000,100,2,0.487,739.1025971044414,2
1000,100,2,0.5494,730.3158005400378,5
1000,100,2,0.7077,549.5756851698602,5
1000,100,2,0.3276,608.1198410471445,3
1000,100,2,0.5461,655.6234123846127,4
1000,100,2,0.5681,710.3746750430836,4
1000,100,2,0.6105,532.9188309203679,3
1000,100,2,0.6772,561.9482681718907,4
1000,100,2,0.4857,707.5523445727473,2
1000,100,2,0.6099,543.3624817342638,5
1000,100,2,0.5638,665.309703885628,4
1000,100,2,0.6005,762.2508293825822,4
1000,100,2,0.494,646.5756851698602,3
1000,100,2,0.5207,652.7239174480011,4
1000,100,2,0.4621,465.48127676088177,3
1000,100,2,0.5806,646.8954903232549,4
1000,100,2,0.558,637.3746750430836,5
1000,100,2,0.657,644.9898987322333,7
1000,100,2,0.5118,627.8660530717319,4
